source,destination,booking_date,travel_date,price
knu,del,2024-09-22,2024-12-19,3335
knu,del,2024-09-22,2025-01-11,3335
knu,del,2024-09-22,2025-01-30,3125
knu,del,2024-09-22,2025-03-02,3125
knu,del,2024-09-22,2025-04-21,3161
knu,del,2024-09-22,2025-04-01,3161
knu,del,2024-09-22,2025-04-19,3161
knu,del,2024-09-22,2025-06-15,3371
knu,del,2024-09-22,2024-09-28,3335
knu,del,2024-09-22,2024-10-22,3125
knu,del,2024-09-22,2024-10-04,3913
knu,del,2024-09-22,2025-05-29,3371
knu,del,2024-09-22,2024-12-26,3335
knu,del,2024-09-22,2025-01-16,3125
knu,del,2024-09-22,2025-01-20,3125
knu,del,2024-09-22,2025-03-31,3125
knu,del,2024-09-22,2025-06-29,3371
knu,del,2024-09-22,2025-07-16,3161
knu,del,2024-09-22,2025-06-27,3371
knu,del,2024-09-22,2025-06-10,3371
knu,del,2024-09-22,2025-05-08,3371
knu,del,2024-09-22,2025-02-19,3335
knu,del,2024-09-22,2025-04-13,3161
knu,del,2024-09-22,2025-02-27,3335
knu,del,2024-09-22,2025-02-16,3335
knu,del,2024-09-22,2025-01-21,3125
knu,del,2024-09-22,2025-05-21,3371
knu,del,2024-09-22,2024-12-15,3598
knu,del,2024-09-22,2024-12-28,3335
knu,del,2024-09-22,2025-06-08,3371
knu,del,2024-09-22,2024-11-17,4700
knu,del,2024-09-22,2025-06-17,3371
knu,del,2024-09-22,2024-11-28,3598
knu,del,2024-09-22,2025-06-02,3371
knu,del,2024-09-22,2025-05-05,3371
knu,del,2024-09-22,2025-05-06,3371
knu,del,2024-09-22,2025-01-19,3335
knu,del,2024-09-22,2025-07-06,3161
knu,del,2024-09-22,2025-06-21,3371
knu,del,2024-09-22,2024-10-06,3913
knu,del,2024-09-22,2024-09-26,3335
knu,del,2024-09-22,2024-11-06,3125
knu,del,2024-09-22,2024-11-13,3125
knu,del,2024-09-22,2025-03-18,3125
knu,del,2024-09-22,2025-05-02,3371
knu,del,2024-09-22,2024-12-09,3335
knu,del,2024-09-22,2024-09-30,3125
knu,del,2024-09-22,2024-12-27,3335
knu,del,2024-09-22,2024-12-08,3335
knu,del,2024-09-22,2025-02-07,3335
knu,del,2024-09-22,2025-03-01,3125
knu,del,2024-09-22,2025-03-09,3335
knu,del,2024-09-22,2025-04-28,3161
knu,del,2024-09-22,2025-02-01,3335
knu,del,2024-09-22,2025-02-03,3335
knu,del,2024-09-22,2025-02-12,3335
knu,del,2024-09-22,2024-12-11,3598
knu,del,2024-09-22,2025-05-19,3371
knu,del,2024-09-22,2025-06-14,3371
knu,del,2024-09-22,2025-06-22,3371
knu,del,2024-09-22,2025-03-06,3125
knu,del,2024-09-22,2024-11-07,3125
knu,del,2024-09-22,2025-02-22,3335
knu,del,2024-09-22,2025-01-29,3125
knu,del,2024-09-22,2025-02-28,3335
knu,del,2024-09-22,2025-03-23,3335
knu,del,2024-09-22,2025-03-03,3125
knu,del,2024-09-22,2025-05-23,3371
knu,del,2024-09-22,2025-06-01,3371
knu,del,2024-09-22,2024-12-06,3913
knu,del,2024-09-22,2025-04-07,3161
knu,del,2024-09-22,2025-05-22,3371
knu,del,2024-09-22,2025-06-09,3371
knu,del,2024-09-22,2025-03-12,3125
knu,del,2024-09-22,2024-10-15,3335
knu,del,2024-09-22,2025-04-04,3161
knu,del,2024-09-22,2024-10-08,3598
knu,del,2024-09-22,2024-09-22,-1
knu,del,2024-09-22,2024-11-18,4700
knu,del,2024-09-22,2024-11-23,3913
knu,del,2024-09-22,2025-01-10,3335
knu,del,2024-09-22,2024-10-10,3598
knu,del,2024-09-22,2024-11-09,3125
knu,del,2024-09-22,2025-01-18,3598
knu,del,2024-09-22,2025-03-10,3125
knu,del,2024-09-22,2025-05-18,3371
knu,del,2024-09-22,2025-05-24,3371
knu,del,2024-09-22,2025-06-28,3371
knu,del,2024-09-22,2025-07-04,3161
knu,del,2024-09-22,2025-07-09,3161
knu,del,2024-09-22,2024-10-14,3335
knu,del,2024-09-22,2024-11-25,4280
knu,del,2024-09-22,2025-03-30,3335
knu,del,2024-09-22,2025-03-17,3125
knu,del,2024-09-22,2025-01-23,3125
knu,del,2024-09-22,2024-10-03,3913
knu,del,2024-09-22,2024-11-20,3125
knu,del,2024-09-22,2025-02-15,3335
knu,del,2024-09-22,2024-11-15,3913
knu,del,2024-09-22,2024-12-24,3335
knu,del,2024-09-22,2024-12-03,3335
knu,del,2024-09-22,2025-05-30,3371
knu,del,2024-09-22,2024-10-16,3335
knu,del,2024-09-22,2025-01-31,3125
knu,del,2024-09-22,2024-12-23,3335
knu,del,2024-09-22,2025-06-23,3371
knu,del,2024-09-22,2025-03-05,3125
knu,del,2024-09-22,2024-11-01,3125
knu,del,2024-09-22,2025-04-17,3161
knu,del,2024-09-22,2025-01-09,3335
knu,del,2024-09-22,2024-10-23,3125
knu,del,2024-09-22,2025-02-02,3335
knu,del,2024-09-22,2025-06-03,3371
knu,del,2024-09-22,2025-03-08,3335
knu,del,2024-09-22,2024-11-10,3125
knu,del,2024-09-22,2025-01-17,3335
knu,del,2024-09-22,2024-10-09,3598
knu,del,2024-09-22,2024-09-29,3125
knu,del,2024-09-22,2025-05-27,3371
knu,del,2024-09-22,2024-10-20,3335
knu,del,2024-09-22,2025-05-13,3371
knu,del,2024-09-22,2025-01-15,3125
knu,del,2024-09-22,2024-09-27,3335
knu,del,2024-09-22,2024-10-24,3125
knu,del,2024-09-22,2024-11-05,3598
knu,del,2024-09-22,2025-04-26,3161
knu,del,2024-09-22,2024-10-19,3598
knu,del,2024-09-22,2025-07-13,3161
knu,del,2024-09-22,2025-01-13,3335
knu,del,2024-09-22,2025-04-14,3161
knu,del,2024-09-22,2025-04-29,3161
knu,del,2024-09-22,2024-11-22,3598
knu,del,2024-09-22,2024-12-30,3335
knu,del,2024-09-22,2024-10-27,3125
knu,del,2024-09-22,2025-01-07,3335
knu,del,2024-09-22,2025-06-30,3371
knu,del,2024-09-22,2024-12-07,4280
knu,del,2024-09-22,2024-12-10,3598
knu,del,2024-09-22,2024-12-16,3335
knu,del,2024-09-22,2025-05-03,3371
knu,del,2024-09-22,2025-01-28,3125
knu,del,2024-09-22,2025-03-26,3125
knu,del,2024-09-22,2025-07-02,3161
knu,del,2024-09-22,2025-07-07,3161
knu,del,2024-09-22,2025-06-25,3371
knu,del,2024-09-22,2024-12-12,3335
knu,del,2024-09-22,2025-05-31,3371
knu,del,2024-09-22,2025-01-03,3335
knu,del,2024-09-22,2025-03-25,3125
knu,del,2024-09-22,2025-06-06,3371
knu,del,2024-09-22,2025-06-18,3371
knu,del,2024-09-22,2025-06-19,3371
knu,del,2024-09-22,2025-04-10,3161
knu,del,2024-09-22,2024-10-07,3598
knu,del,2024-09-22,2025-05-20,3371
knu,del,2024-09-22,2025-02-04,3335
knu,del,2024-09-22,2025-03-11,3125
knu,del,2024-09-22,2025-01-12,3335
knu,del,2024-09-22,2025-01-14,3125
knu,del,2024-09-22,2025-04-02,3161
knu,del,2024-09-22,2024-10-29,3125
knu,del,2024-09-22,2025-05-07,3371
knu,del,2024-09-22,2025-06-04,3371
knu,del,2024-09-22,2024-12-21,3335
knu,del,2024-09-22,2025-01-06,3335
knu,del,2024-09-22,2025-01-27,3125
knu,del,2024-09-22,2025-05-15,3371
knu,del,2024-09-22,2025-03-22,3335
knu,del,2024-09-22,2024-12-31,3335
knu,del,2024-09-22,2025-02-23,3335
knu,del,2024-09-22,2025-01-22,3125
knu,del,2024-09-22,2025-02-05,3335
knu,del,2024-09-22,2025-04-27,3161
knu,del,2024-09-22,2024-10-28,3125
knu,del,2024-09-22,2024-12-04,3598
knu,del,2024-09-22,2025-01-25,3335
knu,del,2024-09-22,2025-03-15,3335
knu,del,2024-09-22,2025-03-13,3125
knu,del,2024-09-22,2024-10-26,3913
knu,del,2024-09-22,2025-03-16,3335
knu,del,2024-09-22,2024-12-25,3335
knu,del,2024-09-22,2025-03-29,3335
knu,del,2024-09-22,2025-04-18,3161
knu,del,2024-09-22,2025-04-22,3161
knu,del,2024-09-22,2025-04-15,3161
knu,del,2024-09-22,2025-05-09,3371
knu,del,2024-09-22,2025-06-16,3371
knu,del,2024-09-22,2025-02-11,3335
knu,del,2024-09-22,2024-10-18,3335
knu,del,2024-09-22,2025-05-10,3371
knu,del,2024-09-22,2025-02-06,3335
knu,del,2024-09-22,2025-03-20,3125
knu,del,2024-09-22,2024-10-31,3125
knu,del,2024-09-22,2025-05-14,3371
knu,del,2024-09-22,2025-07-17,3161
knu,del,2024-09-22,2024-10-13,3598
knu,del,2024-09-22,2025-05-04,3371
knu,del,2024-09-22,2025-07-12,3161
knu,del,2024-09-22,2024-12-14,3598
knu,del,2024-09-22,2024-10-05,4280
knu,del,2024-09-22,2025-04-20,3161
knu,del,2024-09-22,2025-04-24,3161
knu,del,2024-09-22,2025-04-09,3161
knu,del,2024-09-22,2024-11-03,5698
knu,del,2024-09-22,2025-07-05,3161
knu,del,2024-09-22,2024-10-02,3913
knu,del,2024-09-22,2025-07-01,3161
knu,del,2024-09-22,2025-02-20,3335
knu,del,2024-09-22,2025-02-14,3335
knu,del,2024-09-22,2025-02-09,3335
knu,del,2024-09-22,2025-01-02,3335
knu,del,2024-09-22,2025-02-24,3335
knu,del,2024-09-22,2025-05-17,3371
knu,del,2024-09-22,2024-11-16,7588
knu,del,2024-09-22,2024-11-19,3598
knu,del,2024-09-22,2025-06-11,3371
knu,del,2024-09-22,2025-03-19,3125
knu,del,2024-09-22,2025-04-12,3161
knu,del,2024-09-22,2024-11-29,3598
knu,del,2024-09-23,2024-12-13,3335
knu,del,2024-09-23,2024-12-05,3335
knu,del,2024-09-23,2024-12-10,3598
knu,del,2024-09-23,2024-10-31,3125
knu,del,2024-09-23,2024-12-03,3598
knu,del,2024-09-23,2024-12-19,3335
knu,del,2024-09-23,2025-03-08,3335
knu,del,2024-09-23,2025-03-18,3125
knu,del,2024-09-23,2024-10-20,3335
knu,del,2024-09-23,2025-02-19,3335
knu,del,2024-09-23,2025-06-12,3371
knu,del,2024-09-23,2025-06-30,3371
knu,del,2024-09-23,2025-07-08,3161
knu,del,2024-09-23,2024-11-22,3598
knu,del,2024-09-23,2025-05-20,3371
knu,del,2024-09-23,2025-07-13,3161
knu,del,2024-09-23,2024-09-23,3335
knu,del,2024-09-23,2025-02-23,3335
knu,del,2024-09-23,2025-02-02,3335
knu,del,2024-09-23,2025-06-13,3371
knu,del,2024-09-23,2024-11-23,3913
knu,del,2024-09-23,2025-06-19,3371
knu,del,2024-09-23,2025-07-12,3161
knu,del,2024-09-23,2025-07-18,3161
knu,del,2024-09-23,2025-01-12,3335
knu,del,2024-09-23,2025-07-15,3161
knu,del,2024-09-23,2025-07-05,3161
knu,del,2024-09-23,2025-07-14,3161
knu,del,2024-09-23,2025-02-15,3335
knu,del,2024-09-23,2025-04-14,3161
knu,del,2024-09-23,2025-01-17,3335
knu,del,2024-09-23,2025-04-21,3161
knu,del,2024-09-23,2025-06-21,3371
knu,del,2024-09-23,2024-12-31,3335
knu,del,2024-09-23,2025-03-07,3125
knu,del,2024-09-23,2025-06-07,3371
knu,del,2024-09-23,2025-05-29,3371
knu,del,2024-09-23,2025-06-16,3371
knu,del,2024-09-23,2025-03-21,3125
knu,del,2024-09-23,2025-06-28,3371
knu,del,2024-09-23,2025-07-09,3161
knu,del,2024-09-23,2025-02-18,3335
knu,del,2024-09-23,2024-11-07,3335
knu,del,2024-09-23,2025-06-26,3371
knu,del,2024-09-23,2025-04-18,3161
knu,del,2024-09-23,2025-02-25,3335
knu,del,2024-09-23,2025-06-06,3371
knu,del,2024-09-23,2025-07-06,3161
knu,del,2024-09-23,2025-05-18,3371
knu,del,2024-09-23,2025-06-04,3371
knu,del,2024-09-23,2025-07-17,3161
knu,del,2024-09-23,2025-02-03,3335
knu,del,2024-09-23,2025-02-21,3335
knu,del,2024-09-23,2025-04-08,3161
knu,del,2024-09-23,2024-10-27,3125
knu,del,2024-09-23,2024-11-26,3598
knu,del,2024-09-23,2025-07-10,3161
knu,del,2024-09-23,2024-11-08,3125
knu,del,2024-09-23,2025-03-20,3125
knu,del,2024-09-23,2024-12-24,3335
knu,del,2024-09-23,2025-03-10,3125
knu,del,2024-09-23,2025-03-24,3125
knu,del,2024-09-23,2025-04-11,3161
knu,del,2024-09-23,2024-10-03,3913
knu,del,2024-09-23,2024-10-06,3913
knu,del,2024-09-23,2025-04-26,3161
knu,del,2024-09-23,2024-10-29,3125
knu,del,2024-09-23,2024-10-07,3913
knu,del,2024-09-23,2024-11-01,3125
knu,del,2024-09-23,2025-02-20,3335
knu,del,2024-09-23,2025-01-29,3125
knu,del,2024-09-23,2024-11-28,3598
knu,del,2024-09-23,2025-04-30,3371
knu,del,2024-09-23,2025-07-16,3161
knu,del,2024-09-23,2024-11-29,3598
knu,del,2024-09-23,2025-01-30,3125
knu,del,2024-09-23,2025-07-19,3161
knu,del,2024-09-23,2025-05-01,3371
knu,del,2024-09-23,2025-01-06,3335
knu,del,2024-09-23,2025-02-13,3335
knu,del,2024-09-23,2025-01-23,3125
knu,del,2024-09-23,2025-02-05,3335
knu,del,2024-09-23,2025-04-16,3161
knu,del,2024-09-23,2025-05-13,3371
knu,del,2024-09-23,2025-05-24,3371
knu,del,2024-09-23,2025-05-08,3371
knu,del,2024-09-23,2025-05-03,3371
knu,del,2024-09-23,2025-05-14,3371
knu,del,2024-09-23,2025-06-05,3371
knu,del,2024-09-23,2025-01-18,3598
knu,del,2024-09-23,2024-10-26,3913
knu,del,2024-09-23,2024-10-19,3598
knu,del,2024-09-23,2024-12-07,4280
knu,del,2024-09-23,2025-03-01,3125
knu,del,2024-09-23,2025-01-02,3335
knu,del,2024-09-23,2025-05-16,3371
knu,del,2024-09-23,2024-11-20,3125
knu,del,2024-09-23,2025-04-22,3161
knu,del,2024-09-23,2025-05-12,3371
knu,del,2024-09-23,2024-11-17,4700
knu,del,2024-09-23,2025-04-02,3161
knu,del,2024-09-23,2025-07-03,3161
knu,del,2024-09-23,2024-12-25,3335
knu,del,2024-09-23,2024-10-17,3335
knu,del,2024-09-23,2025-05-28,3371
knu,del,2024-09-23,2025-01-15,3125
knu,del,2024-09-23,2024-12-29,5173
knu,del,2024-09-23,2025-06-01,3371
knu,del,2024-09-23,2024-12-27,3335
knu,del,2024-09-23,2025-02-22,3335
knu,del,2024-09-23,2024-12-18,3335
knu,del,2024-09-23,2025-06-17,3371
knu,del,2024-09-23,2025-06-29,3371
knu,del,2024-09-23,2025-03-30,3335
knu,del,2024-09-23,2024-10-14,3335
knu,del,2024-09-23,2025-01-05,3335
knu,del,2024-09-23,2024-12-12,3335
knu,del,2024-09-23,2025-01-09,3335
knu,del,2024-09-23,2024-12-22,3335
knu,del,2024-09-23,2024-11-18,4700
knu,del,2024-09-23,2025-06-23,3371
knu,del,2024-09-23,2024-11-30,3598
knu,del,2024-09-23,2024-11-05,3598
knu,del,2024-09-23,2024-10-02,3913
knu,del,2024-09-23,2024-12-02,3598
knu,del,2024-09-23,2025-05-15,3371
knu,del,2024-09-23,2025-07-04,3161
knu,del,2024-09-23,2025-02-14,3335
knu,del,2024-09-23,2024-12-09,3335
knu,del,2024-09-23,2025-02-28,3335
knu,del,2024-09-23,2025-05-06,3371
knu,del,2024-09-23,2024-10-13,3598
knu,del,2024-09-23,2024-12-30,3335
knu,del,2024-09-23,2025-03-13,3125
knu,del,2024-09-23,2025-01-10,3335
knu,del,2024-09-23,2025-01-11,3335
knu,del,2024-09-23,2025-05-04,3371
knu,del,2024-09-23,2025-05-25,3371
knu,del,2024-09-23,2025-05-07,3371
knu,del,2024-09-23,2024-10-30,3125
knu,del,2024-09-23,2024-11-12,3335
knu,del,2024-09-23,2025-01-19,3335
knu,del,2024-09-23,2025-03-23,3335
knu,del,2024-09-23,2025-01-16,3125
knu,del,2024-09-23,2024-12-01,3598
knu,del,2024-09-23,2025-02-07,3335
knu,del,2024-09-23,2024-10-16,3335
knu,del,2024-09-23,2024-11-25,4280
knu,del,2024-09-23,2024-12-26,3335
knu,del,2024-09-23,2024-12-28,3335
knu,del,2024-09-23,2025-02-17,3335
knu,del,2024-09-23,2025-03-14,3125
knu,del,2024-09-23,2025-03-29,3335
knu,del,2024-09-23,2025-04-17,3161
knu,del,2024-09-23,2025-01-27,3125
knu,del,2024-09-23,2025-07-11,3161
knu,del,2024-09-23,2024-09-26,3335
knu,del,2024-09-23,2024-10-08,3598
knu,del,2024-09-23,2025-03-27,3125
knu,del,2024-09-23,2024-09-29,3335
knu,del,2024-09-23,2025-03-28,3125
knu,del,2024-09-23,2025-07-01,3161
knu,del,2024-09-23,2025-03-12,3125
knu,del,2024-09-23,2024-12-20,3335
knu,del,2024-09-23,2024-12-08,3335
knu,del,2024-09-23,2025-01-28,3125
knu,del,2024-09-23,2024-09-27,3335
knu,del,2024-09-23,2024-10-24,3125
knu,del,2024-09-23,2024-12-11,3598
knu,del,2024-09-23,2025-02-06,3335
knu,del,2024-09-23,2025-02-16,3335
knu,del,2024-09-23,2025-01-31,3125
knu,del,2024-09-23,2025-02-12,3335
knu,del,2024-09-23,2024-10-04,3913
knu,del,2024-09-23,2025-06-22,3371
knu,del,2024-09-23,2025-03-03,3125
knu,del,2024-09-23,2025-05-17,3371
knu,del,2024-09-23,2024-11-24,3913
knu,del,2024-09-23,2025-03-11,3125
knu,del,2024-09-23,2025-04-20,3161
knu,del,2024-09-23,2024-11-04,7588
knu,del,2024-09-23,2025-03-25,3125
knu,del,2024-09-23,2025-01-14,3125
knu,del,2024-09-23,2025-04-04,3161
knu,del,2024-09-23,2025-04-23,3161
knu,del,2024-09-23,2024-10-12,3598
knu,del,2024-09-23,2025-03-19,3125
knu,del,2024-09-23,2025-05-11,3371
knu,del,2024-09-23,2025-06-18,3371
knu,del,2024-09-23,2025-01-08,3335
knu,del,2024-09-23,2024-12-17,3335
knu,del,2024-09-23,2025-05-09,3371
knu,del,2024-09-23,2025-06-15,3371
knu,del,2024-09-23,2025-02-08,3335
knu,del,2024-09-23,2024-11-10,3335
knu,del,2024-09-23,2025-03-05,3125
knu,del,2024-09-23,2025-05-02,3371
knu,del,2024-09-23,2025-01-01,3598
knu,del,2024-09-23,2025-06-10,3371
knu,del,2024-09-23,2025-06-20,3371
knu,del,2024-09-23,2025-05-19,3371
knu,del,2024-09-23,2025-06-25,3371
knu,del,2024-09-23,2025-04-10,3161
knu,del,2024-09-23,2024-10-15,3335
knu,del,2024-09-23,2025-06-27,3371
knu,del,2024-09-23,2025-02-01,3335
knu,del,2024-09-23,2025-05-23,3371
knu,del,2024-09-23,2025-06-24,3371
knu,del,2024-09-23,2025-03-02,3125
knu,del,2024-09-23,2025-05-05,3371
knu,del,2024-09-23,2025-04-29,3161
knu,del,2024-09-23,2025-04-07,3161
knu,del,2024-09-23,2025-05-21,3371
knu,del,2024-09-23,2025-05-22,3371
knu,del,2024-09-23,2024-11-19,3598
knu,del,2024-09-23,2024-11-27,3125
knu,del,2024-09-23,2025-04-27,3161
knu,del,2024-09-23,2025-06-14,3371
knu,del,2024-09-23,2025-07-02,3161
knu,del,2024-09-23,2025-01-21,3125
knu,del,2024-09-23,2024-12-06,3913
knu,del,2024-09-23,2025-02-09,3335
knu,del,2024-09-23,2024-10-10,3598
knu,del,2024-09-23,2025-04-24,3161
knu,del,2024-09-23,2024-12-21,3335
knu,del,2024-09-23,2025-05-30,3371
knu,del,2024-09-23,2025-01-07,3335
knu,del,2024-09-23,2025-03-06,3125
knu,del,2024-09-23,2025-01-26,3125
knu,del,2024-09-23,2025-04-06,3161
knu,del,2024-09-23,2025-01-03,3335
knu,del,2024-09-23,2025-04-05,3161
knu,del,2024-09-23,2025-03-15,3335
knu,del,2024-09-23,2024-10-09,3598
knu,del,2024-09-23,2025-03-22,3335
knu,del,2024-09-23,2024-10-01,3913
knu,del,2024-09-23,2024-09-24,3335
knu,del,2024-09-23,2024-12-04,3598
knu,del,2024-09-23,2025-03-09,3335
knu,del,2024-09-23,2025-05-26,3371
knu,del,2024-09-23,2025-06-11,3371
knu,del,2024-09-23,2025-02-10,3335
knu,del,2024-09-23,2025-01-13,3335
knu,del,2024-09-23,2024-11-09,3125
knu,del,2024-09-23,2025-01-25,3335
knu,del,2024-09-23,2025-02-26,3335
knu,del,2024-09-23,2025-04-19,3161
knu,del,2024-09-23,2025-03-17,3125
knu,del,2024-09-23,2025-05-10,3371
knu,del,2024-09-23,2025-01-04,3335
knu,del,2024-09-23,2024-11-11,3125
knu,del,2024-09-23,2025-06-03,3371
knu,del,2024-09-23,2024-10-11,3598
knu,del,2024-09-23,2025-06-09,3371
knu,del,2024-09-23,2025-02-11,3335
knu,del,2024-09-23,2025-04-28,3161
knu,del,2024-09-23,2024-10-28,3125
knu,del,2024-09-23,2025-02-04,3335
knu,del,2024-09-23,2025-03-16,3335
knu,del,2024-09-23,2025-04-01,3161
knu,del,2024-09-23,2024-10-23,3125
knu,del,2024-09-23,2025-04-25,3161
knu,del,2024-09-23,2025-06-02,3371
knu,del,2024-09-23,2025-03-31,3125
knu,del,2024-09-23,2025-02-27,3335
knu,del,2024-09-23,2024-11-14,3598
knu,del,2024-09-23,2024-12-15,3598
knu,del,2024-09-23,2024-09-28,3335
knu,del,2024-09-23,2025-01-24,3125
knu,del,2024-09-23,2024-09-25,3335
knu,del,2024-09-23,2025-04-13,3161
knu,del,2024-09-23,2025-03-26,3125
knu,del,2024-09-23,2024-12-23,3335
knu,del,2024-09-23,2024-11-06,3335
knu,del,2024-09-23,2025-01-22,3125
knu,del,2024-09-23,2025-05-27,3371
knu,del,2024-09-23,2024-12-14,3598
knu,del,2024-09-23,2024-11-15,3913
knu,del,2024-09-23,2024-11-13,3125
knu,del,2024-09-23,2025-03-04,3125
knu,del,2024-09-23,2025-06-08,3371
knu,del,2024-09-23,2025-04-03,3161
knu,del,2024-09-23,2024-10-18,3335
knu,del,2024-09-23,2025-04-12,3161
knu,del,2024-09-23,2025-05-31,3371
knu,del,2024-09-23,2025-04-15,3161
knu,del,2024-09-23,2024-10-25,3598
knu,del,2024-09-23,2024-12-16,3598
knu,del,2024-09-23,2024-11-02,4280
knu,del,2024-09-23,2024-10-22,3335
knu,del,2024-09-23,2024-11-03,5698
knu,del,2024-09-23,2025-01-20,3125
knu,del,2024-09-23,2024-11-21,3598
knu,del,2024-09-23,2025-02-24,3335
knu,del,2024-09-23,2025-07-07,3161
knu,del,2024-09-23,2025-04-09,3161
knu,del,2024-09-23,2024-09-30,3125
knu,del,2024-09-23,2024-11-16,7588
knu,del,2024-09-23,2024-10-21,3335
knu,del,2024-09-23,2024-10-05,4700
knu,del,2024-09-08,2024-10-30,4280
knu,del,2024-09-08,2024-11-06,4280
knu,del,2024-09-08,2024-12-11,3335
knu,del,2024-09-08,2024-10-24,3125
knu,del,2024-09-08,2024-12-31,3335
knu,del,2024-09-08,2025-06-05,3371
knu,del,2024-09-08,2024-09-21,3125
knu,del,2024-09-08,2025-03-20,3125
knu,del,2024-09-08,2025-04-17,3161
knu,del,2024-09-08,2025-06-29,3371
knu,del,2024-09-08,2025-04-24,3161
knu,del,2024-09-08,2024-12-14,3598
knu,del,2024-09-08,2024-09-17,2898
knu,del,2024-09-08,2025-03-07,3125
knu,del,2024-09-08,2025-04-04,3161
knu,del,2024-09-08,2025-04-10,3161
knu,del,2024-09-08,2025-06-24,3371
knu,del,2024-09-08,2025-06-26,3371
knu,del,2024-09-08,2025-04-12,3161
knu,del,2024-09-08,2025-07-02,3161
knu,del,2024-09-08,2024-11-18,4700
knu,del,2024-09-08,2024-10-07,3335
knu,del,2024-09-08,2024-11-02,9950
knu,del,2024-09-08,2024-11-23,3913
knu,del,2024-09-08,2025-02-05,3335
knu,del,2024-09-08,2025-02-21,3335
knu,del,2024-09-08,2025-05-28,3371
knu,del,2024-09-08,2025-06-13,3371
knu,del,2024-09-08,2024-12-04,3335
knu,del,2024-09-08,2025-06-16,3371
knu,del,2024-09-08,2025-01-16,3125
knu,del,2024-09-08,2024-09-15,3125
knu,del,2024-09-08,2025-02-11,3335
knu,del,2024-09-08,2025-03-21,3125
knu,del,2024-09-08,2025-03-29,3335
knu,del,2024-09-08,2025-05-14,3371
knu,del,2024-09-08,2024-09-09,4753
knu,del,2024-09-08,2024-11-12,3125
knu,del,2024-09-08,2024-11-20,3125
knu,del,2024-09-08,2024-10-19,3125
knu,del,2024-09-08,2025-05-04,3371
knu,del,2024-09-08,2025-05-05,3371
knu,del,2024-09-08,2025-01-07,3335
knu,del,2024-09-08,2025-02-01,3335
knu,del,2024-09-08,2025-02-09,3335
knu,del,2024-09-08,2025-01-11,3335
knu,del,2024-09-08,2025-03-19,3125
knu,del,2024-09-08,2024-10-08,3125
knu,del,2024-09-08,2025-02-15,3335
knu,del,2024-09-08,2025-04-18,3161
knu,del,2024-09-08,2025-04-23,3161
knu,del,2024-09-08,2025-05-11,3371
knu,del,2024-09-08,2025-05-13,3371
knu,del,2024-09-08,2025-01-14,3125
knu,del,2024-09-08,2025-01-30,3125
knu,del,2024-09-08,2025-03-16,3335
knu,del,2024-09-08,2025-05-26,3371
knu,del,2024-09-08,2025-03-30,3335
knu,del,2024-09-08,2025-05-31,3371
knu,del,2024-09-08,2024-09-27,2998
knu,del,2024-09-08,2025-06-27,3371
knu,del,2024-09-08,2024-11-16,6905
knu,del,2024-09-08,2025-05-06,3371
knu,del,2024-09-08,2024-11-08,3913
knu,del,2024-09-08,2025-03-26,3125
knu,del,2024-09-08,2025-04-20,3161
knu,del,2024-09-08,2025-05-08,3371
knu,del,2024-09-08,2025-06-20,3371
knu,del,2024-09-08,2025-01-01,3598
knu,del,2024-09-08,2025-01-13,3335
knu,del,2024-09-08,2025-01-28,3125
knu,del,2024-09-08,2024-09-29,2898
knu,del,2024-09-08,2025-03-22,3335
knu,del,2024-09-08,2024-12-15,3335
knu,del,2024-09-08,2025-06-02,3371
knu,del,2024-09-08,2025-02-03,3335
knu,del,2024-09-08,2024-11-04,11945
knu,del,2024-09-08,2024-12-21,3335
knu,del,2024-09-08,2024-11-27,3125
knu,del,2024-09-08,2025-03-09,3335
knu,del,2024-09-08,2025-06-04,3371
knu,del,2024-09-08,2025-03-03,3125
knu,del,2024-09-08,2024-12-08,3335
knu,del,2024-09-08,2025-01-22,3125
knu,del,2024-09-08,2025-03-06,3125
knu,del,2024-09-08,2024-09-24,2798
knu,del,2024-09-08,2025-02-14,3335
knu,del,2024-09-08,2024-10-14,3125
knu,del,2024-09-08,2025-03-04,3125
knu,del,2024-09-08,2025-05-01,3371
knu,del,2024-09-08,2025-05-16,3371
knu,del,2024-09-08,2025-02-26,3335
knu,del,2024-09-08,2025-04-25,3161
knu,del,2024-09-08,2024-12-23,3335
knu,del,2024-09-08,2024-10-17,3125
knu,del,2024-09-08,2025-02-24,3335
knu,del,2024-09-08,2025-05-23,3371
knu,del,2024-09-08,2024-11-11,3598
knu,del,2024-09-08,2024-09-08,-1
knu,del,2024-09-08,2024-11-21,3598
knu,del,2024-09-08,2024-12-07,3598
knu,del,2024-09-08,2025-06-09,3371
knu,del,2024-09-08,2025-01-06,3335
knu,del,2024-09-08,2025-06-06,3371
knu,del,2024-09-08,2025-03-13,3125
knu,del,2024-09-08,2025-04-16,3161
knu,del,2024-09-08,2024-10-12,3125
knu,del,2024-09-08,2025-04-14,3161
knu,del,2024-09-08,2025-04-02,3161
knu,del,2024-09-08,2025-05-03,3371
knu,del,2024-09-08,2025-04-07,3161
knu,del,2024-09-08,2025-02-07,3335
knu,del,2024-09-08,2025-04-01,3161
knu,del,2024-09-08,2025-06-17,3371
knu,del,2024-09-08,2024-10-15,3125
knu,del,2024-09-08,2025-07-01,3161
